ts,"Weather forecast for wind direction at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_direction | 128270","Weather forecast for the precipitation amount for the coming 1 hour at Bornholm | 9F7P/00/00/MET-Norway/forecast/precipitation_amount_acc | 128238","Weather forecast for the relativehumidity amount  at Bornholm | 9F7P/00/00/MET-Norway/forecast/relative_humidity_2m | 128254","Weather forecast for wind speed at Bornholm | 9F7P/00/00/MET-Norway/forecast/wind_speed | 128286","Weather forecast for the air temperature at Bornholm | 9F7P/00/00/MET-Norway/forecast/air_temperature_2m | 128190"
"2023-06-14 02:00:00",30.57818985,0,0.85995996,1.26181066,283.49380493
"2023-06-14 03:00:00",9.82113171,0,0.90929204,1.62672532,283.18789673
"2023-06-14 04:00:00",13.91433811,0,0.88498461,2.60773778,285.26330566
"2023-06-14 05:00:00",15.00788212,0,0.68771851,3.08921146,287.68484497
"2023-06-14 06:00:00",21.77349281,0,0.5464828,3.78055096,289.82824707
"2023-06-14 07:00:00",29.52414322,0,0.46588492,4.03123951,291.17233276
"2023-06-14 08:00:00",33.41452789,0,0.41453815,4.04351711,292.1546936
"2023-06-14 09:00:00",34.29691696,0,0.36493161,4.21684027,292.91421509
"2023-06-14 10:00:00",43.42214203,0,0.42930835,4.36144781,292.78671265
"2023-06-14 11:00:00",45.4696846,0,0.4218466,4.09519386,293.21563721
"2023-06-14 12:00:00",50.51667404,0,0.38609517,3.97472978,293.63632202
"2023-06-14 13:00:00",55.71875381,0,0.36775416,3.86772299,293.63412476
"2023-06-14 14:00:00",58.44730759,0,0.36010957,3.62129903,293.41574097
"2023-06-14 15:00:00",62.53136826,0,0.35817176,3.24624515,293.07800293
"2023-06-14 16:00:00",65.90654755,0,0.35211405,2.83487105,292.69763184
"2023-06-14 17:00:00",55.36776352,0,0.4226554,2.50674725,291.78448486
"2023-06-14 18:00:00",43.00022888,0,0.51292682,2.35042977,290.40118408
"2023-06-14 19:00:00",28.37588501,0,0.61143827,2.04513788,288.73190308
"2023-06-14 20:00:00",17.05531693,0,0.67308438,1.72105944,287.14782715
"2023-06-14 21:00:00",24.58625603,0,0.68289626,2.26863956,286.73880005
"2023-06-14 22:00:00",25.78940392,0,0.76262361,2.33728456,286.55575562
"2023-06-14 23:00:00",22.3597374,0,0.80368519,2.13393211,286.27288818
"2023-06-15 00:00:00",14.90626335,0,0.8227582,2.05535316,284.90957642
"2023-06-15 01:00:00",18.79698944,0,0.79884785,1.99998271,285.48080444
"2023-06-15 02:00:00",17.86734772,0,0.74686122,1.94610131,286.19070435
"2023-06-15 03:00:00",13.89871311,0,0.71127772,1.7926935,286.79345703
"2023-06-15 04:00:00",24.19615173,0,0.71027052,2.32638836,287.63607788
"2023-06-15 05:00:00",19.53125191,0,0.684376,2.0242033,287.99465942
"2023-06-15 06:00:00",9.73469639,0,0.69885617,2.23167515,288.17205811
"2023-06-15 07:00:00",19.60977745,0,0.70117486,2.4599638,289.05578613
"2023-06-15 08:00:00",23.17261314,0,0.60318267,2.20469999,291.1446228
"2023-06-15 09:00:00",48.44671249,0,0.67207599,2.62136865,290.15725708
"2023-06-15 10:00:00",23.78142548,0.00878906,0.62800837,1.80578804,290.51202393
"2023-06-15 11:00:00",36.65710068,0.0078125,0.53059614,3.23076892,292.09008789
"2023-06-15 12:00:00",27.25793266,0.0078125,0.5247823,3.65285182,291.7281189
"2023-06-15 13:00:00",34.12503052,0.0078125,0.58778572,3.33820391,291.20046997
"2023-06-15 14:00:00",33.5000267,0.0078125,0.58302504,3.01914001,292.01580811
"2023-06-15 15:00:00",32.88283539,0.0078125,0.53878987,3.3241508,292.4614563
"2023-06-15 16:00:00",38.58598328,0.0078125,0.66952711,3.14525962,290.44866943
"2023-06-15 17:00:00",52.56268692,0.0078125,0.67952174,2.91124368,290.29611206
"2023-06-15 18:00:00",61.67976379,0.00976562,0.80346924,3.17103887,288.91235352
"2023-06-15 19:00:00",68.70336151,2.00390625,0.97455132,2.50081658,286.82849121
"2023-06-15 20:00:00",43.29753113,2.24414062,0.98230338,0.85598409,286.56958008
"2023-06-15 21:00:00",305.75027466,2.36328125,0.99858493,0.53022248,286.57119751
"2023-06-15 22:00:00",334.69534302,2.44921875,0.98587447,1.57243431,286.77960205
"2023-06-15 23:00:00",355.34387207,2.53125,0.98886585,2.23070574,286.97659302
"2023-06-16 00:00:00",349.21890259,0,0.92221546,4.16068172,286.36019897
"2023-06-16 01:00:00",354.15634155,0.00109863,0.89406306,2.85415149,286.83026123
"2023-06-16 02:00:00",13.43778324,0.00097656,0.87840772,2.06115532,286.99511719
"2023-06-16 03:00:00",40.38288116,0.0012207,0.86391199,1.60293663,287.29980469
"2023-06-16 04:00:00",44.64066315,0.0012207,0.93169135,2.06337523,287.4128418
"2023-06-16 05:00:00",39.90642548,0.00097656,0.92587769,1.8362174,287.99365234
"2023-06-16 06:00:00",61.3984642,0.00097656,0.89192605,1.8362385,288.27398682
"2023-06-16 07:00:00",30.22697258,0.00097656,0.77482975,1.47156847,289.8661499
"2023-06-16 08:00:00",58.03167725,0.00097656,0.68822038,1.46812475,291.48861694
"2023-06-16 09:00:00",79.77373505,0.00097656,0.65878564,1.56321347,292.39291382
"2023-06-16 10:00:00",190.36749268,0.00097656,0.69687128,1.7559036,292.07122803
"2023-06-16 11:00:00",194.07865906,0.00097656,0.69192731,1.67342377,292.10787964
"2023-06-16 12:00:00",137.72662354,0.00097656,0.61590785,1.54396796,292.6895752
"2023-06-16 13:00:00",148.51585388,0.00097656,0.60817152,1.53620291,292.83721924
"2023-06-16 14:00:00",111.90635681,0.00097656,0.59068489,1.42521679,293.1020813
"2023-06-16 15:00:00",81.65632629,0.00097656,0.57396132,2.39096999,293.28900146
"2023-06-16 16:00:00",80.67220306,0.00097656,0.60411268,2.27205801,292.34609985
"2023-06-16 17:00:00",85.70349884,0.00097656,0.64698994,1.70342314,291.38473511
"2023-06-16 18:00:00",89.98453522,0.00097656,0.70237941,1.53801835,290.39657593
"2023-06-16 19:00:00",88.43754578,0.00097656,0.79078877,1.12707984,289.16363525
"2023-06-16 20:00:00",66.36719513,0.00097656,0.89627367,0.60533136,287.48138428
"2023-06-16 21:00:00",38.74235535,0.00097656,0.98266947,0.50493538,286.09326172
"2023-06-16 22:00:00",6.43752575,0.00097656,0.998478,1.11627555,285.30316162
"2023-06-16 23:00:00",19.29688072,0.00097656,0.99747157,1.08200228,284.84121704
"2023-06-17 00:00:00",16.70314407,0,0.99043816,1.24646711,285.15731812
"2023-06-17 01:00:00",12.71129417,0.0078125,1.00000536,1.27354324,285.34255981
"2023-06-17 02:00:00",19.46913147,0.01171875,1.00000584,2.12888575,286.21835327
"2023-06-17 03:00:00",23.68014145,0.01269531,0.98785979,2.816607,286.96954346
"2023-06-17 04:00:00",23.96912003,0.01269531,0.9607293,2.60029912,287.30014038
"2023-06-17 05:00:00",33.18766022,0.01269531,0.92607582,2.85168099,287.69741821
"2023-06-17 06:00:00",33.28149033,0.01269531,0.85246694,2.10982418,289.07574463
"2023-06-17 07:00:00",39.52386856,0.01269531,0.7179296,2.33837938,291.29550171
"2023-06-17 08:00:00",32.79703903,0.01269531,0.65957969,1.92456591,292.50946045
"2023-06-17 09:00:00",29.76596832,0.01269531,0.60904223,2.70096278,293.44696045
"2023-06-17 10:00:00",20.83624077,0.01269531,0.55308795,2.21497178,293.93521118
"2023-06-17 11:00:00",24.07888794,0.01269531,0.47213989,2.73157835,295.26867676
"2023-06-17 12:00:00",21.20317459,0.01269531,0.47111744,2.95122027,295.13079834
"2023-06-17 13:00:00",32.62563705,0.01269531,0.52749854,3.09635925,293.94366455
"2023-06-17 14:00:00",27.44571877,0.01757812,0.59582734,2.5756731,292.48046875
"2023-06-17 15:00:00",32.5707016,0.05566406,0.69360554,3.4750948,291.38574219
"2023-06-17 16:00:00",44.61754227,0.05664062,0.77675062,4.55545235,289.82330322
"2023-06-17 17:00:00",16.22677803,0.15820312,0.82002443,2.98739696,288.81369019
"2023-06-17 18:00:00",352.57989502,0.26171875,0.84370637,2.78270721,288.16967773
"2023-06-17 19:00:00",351.67276001,0.26171875,0.7651242,2.3861289,288.49786377
"2023-06-17 20:00:00",351.50799561,0.26171875,0.77102995,3.25297832,288.40509033
"2023-06-17 21:00:00",327.59423828,0.26367188,0.91511881,3.46976638,288.13061523
"2023-06-17 22:00:00",331.43005371,0.41601562,0.85542679,3.67308688,288.18267822
"2023-06-17 23:00:00",322.80471802,1.703125,0.95579922,3.40093255,286.80371094
"2023-06-18 00:00:00",340.66461182,0,0.91153377,2.27647257,287.89984131
"2023-06-18 01:00:00",291.58636475,0.00292969,0.93439108,1.7630589,287.74194336
"2023-06-18 02:00:00",287.14086914,0.00292969,0.95567769,1.67623222,287.37490845
"2023-06-18 03:00:00",297.99295044,0.00341797,0.93163049,1.87585342,287.67282104
"2023-06-18 04:00:00",315.25006104,0.00634766,0.91103172,1.89633024,287.76083374
"2023-06-18 05:00:00",311.68756104,0.00683594,0.87982655,1.61537683,288.46682739
"2023-06-18 06:00:00",289.35186768,0.00683594,0.84680641,2.03249812,288.99081421
"2023-06-18 07:00:00",275.30593872,0.00878906,0.78551137,2.22502565,290.04199219
"2023-06-18 08:00:00",271.28125,0.00878906,0.70114511,1.96616495,291.40649414
"2023-06-18 09:00:00",273.35952759,0.00878906,0.66995567,2.50797319,291.61190796
"2023-06-18 10:00:00",284.30484009,0.0078125,0.65884703,1.94530034,291.95132446
"2023-06-18 11:00:00",281.81314087,0.01269531,0.68007219,2.74801779,292.26019287
"2023-06-18 12:00:00",285.19613647,0.0390625,0.70204449,2.75523353,292.37191772
"2023-06-18 13:00:00",270.31268311,0.05664062,0.68496978,2.29003048,292.431427
"2023-06-18 14:00:00",259.31286621,0.07421875,0.69484216,2.52235556,292.23931885
"2023-06-18 15:00:00",263.8600769,0.08789062,0.69908404,2.3204205,292.33929443
"2023-06-18 16:00:00",280.00799561,0.09765625,0.70375335,1.47889245,292.04864502
"2023-06-18 17:00:00",267.31271362,0.09960938,0.72848779,1.68160295,291.47897339
"2023-06-18 18:00:00",243.61752319,0.09960938,0.73346245,1.5205003,291.25006104
"2023-06-18 19:00:00",193.71884155,0.09960938,0.80951262,0.8513155,290.35900879
"2023-06-18 20:00:00",127.66499329,0.09960938,0.91165566,0.57842296,289.01013184
"2023-06-18 21:00:00",188.52349854,0.09960938,0.91638601,1.13149202,288.57730103
"2023-06-18 22:00:00",131.18048096,0.09960938,0.86262947,0.52073014,288.61151123
"2023-06-18 23:00:00",149.83602905,0.09960938,0.8287549,0.68727839,288.68954468
"2023-06-19 00:00:00",230.62512207,0,0.96820557,0.41100103,286.22753906
"2023-06-19 01:00:00",227.90638733,0,0.99068177,0.52954185,285.90692139
"2023-06-19 02:00:00",261.09387207,0,0.99274194,0.55186898,285.80484009
"2023-06-19 03:00:00",246.70361328,0,0.98985821,0.62083852,285.95172119
"2023-06-19 04:00:00",248.54737854,0,0.96234649,0.58522636,287.29956055
"2023-06-19 05:00:00",256.99224854,0,0.87444019,0.82202393,289.77270508
"2023-06-19 06:00:00",250.78129578,0,0.72748196,1.07995713,292.05389404
"2023-06-19 07:00:00",212.59396362,0,0.65184379,1.33268464,293.63912964
"2023-06-19 08:00:00",215.03129578,0,0.61413908,2.42513323,294.61813354
"2023-06-19 09:00:00",215.41423035,0,0.57300097,2.08354139,295.17370605
"2023-06-19 10:00:00",211.18762207,0,0.50085723,2.24229479,296.23690796
"2023-06-19 11:00:00",214.89204407,0,0.42676038,0.71446562,297.45254517
"2023-06-19 12:00:00",34.09376526,0,0.45392096,1.6453687,297.87094116
"2023-06-19 13:00:00",78.17192078,0,0.50940168,1.07132828,297.80984497
"2023-06-19 14:00:00",160.97712708,0,0.47206354,2.7397244,297.08035278
"2023-06-19 15:00:00",128.40626526,0,0.51355225,2.28457689,296.42288208
"2023-06-19 16:00:00",121.0236969,0,0.53761542,2.01299024,295.23171997
"2023-06-19 17:00:00",138.60163879,0,0.55752832,1.92675245,294.24066162
"2023-06-19 18:00:00",121.77490997,0,0.60373205,1.58854973,292.76849365
"2023-06-19 19:00:00",115.40649414,0,0.63293761,1.56615102,291.95303345
"2023-06-19 20:00:00",112.31356812,0,0.64715886,1.82050502,291.47827148
"2023-06-19 21:00:00",76.54698181,0,0.64670128,1.9086287,291.48016357
"2023-06-19 22:00:00",90.26589966,0,0.67932451,1.74578142,291.1161499
"2023-06-19 23:00:00",101.14878082,0,0.708134,1.26023233,290.29418945
"2023-06-20 00:00:00",117.97698212,0,0.79648328,2.18771887,289.03720093
"2023-06-20 01:00:00",129.39091492,0,0.73482269,1.8982811,289.29013062
"2023-06-20 02:00:00",129.34443665,0,0.69218999,1.91370726,289.28985596
"2023-06-20 03:00:00",138.85169983,0,0.70895922,1.87055397,289.23269653
"2023-06-20 04:00:00",121.99285126,0,0.68274373,1.92582023,290.55685425
"2023-06-20 05:00:00",125.10954285,0,0.63013047,1.83394945,292.60745239
"2023-06-20 06:00:00",123.03934479,0,0.5479005,2.56284881,294.66116333
"2023-06-20 07:00:00",112.23462677,0,0.52231115,3.06832123,295.45932007
"2023-06-20 08:00:00",106.29743958,0,0.52328777,3.11645436,296.11331177
"2023-06-20 09:00:00",110.10984039,0,0.52763605,3.07304788,296.15768433
"2023-06-20 10:00:00",108.86733246,0,0.51126337,3.23726034,296.75860596
"2023-06-20 11:00:00",110.3205719,0,0.48831412,3.31938696,297.58477783
"2023-06-20 12:00:00",108.22696686,0,0.49695039,3.42175961,297.15899658
"2023-06-20 13:00:00",108.00002289,0,0.46905726,3.36439419,298.05865479
"2023-06-20 14:00:00",99.65641785,0,0.47381788,3.49509716,297.03125
"2023-06-20 15:00:00",90.5078125,0,0.53135884,3.77445197,295.85418701
"2023-06-20 16:00:00",93.66429138,0,0.55011213,3.88904953,295.39016724
"2023-06-20 17:00:00",91.08596039,0,0.56849957,3.85567141,294.69781494
"2023-06-20 18:00:00",94.11721802,0,0.57733452,3.8342998,293.71405029
"2023-06-20 19:00:00",94.37530518,0,0.59910917,3.80722952,293.02270508
"2023-06-20 20:00:00",99.10190582,0,0.63837057,3.84823275,292.35314941
"2023-06-20 21:00:00",95.88311005,0,0.67277998,3.69278431,291.82525635
"2023-06-20 22:00:00",99.21120453,0,0.68895459,3.68371058,291.93746948
"2023-06-20 23:00:00",106.01580048,0,0.66730261,3.57623124,292.16204834
"2023-06-21 00:00:00",89.15765381,0,0.88698399,2.93746972,291.45465088
"2023-06-21 01:00:00",114.45337677,0,0.78871775,2.74943638,291.22225952
"2023-06-21 02:00:00",107.85957336,0,0.78328544,3.11784482,291.59344482
"2023-06-21 03:00:00",124.29845428,0,0.74521422,3.8631072,291.88323975
"2023-06-21 04:00:00",127.72702026,0,0.7565968,3.53094435,292.22808838
"2023-06-21 05:00:00",103.672966,3.19140625,0.91403639,2.21669579,290.73266602
"2023-06-21 06:00:00",113.31263733,3.19140625,0.85136843,2.49514699,291.67498779
"2023-06-21 07:00:00",131.40634155,3.19238281,0.7824747,2.5153892,293.2244873
"2023-06-21 08:00:00",155.16447449,3.19238281,0.75514573,2.31702828,293.68026733
"2023-06-21 09:00:00",183.90640259,3.19238281,0.77780473,2.44729042,293.11245728
"2023-06-21 10:00:00",212.43818665,3.27050781,0.88040447,3.11492157,291.88491821
"2023-06-21 11:00:00",245.11753845,3.77050781,0.98163116,2.04571462,292.0302124
"2023-06-21 12:00:00",252.8671875,4.11816406,0.98059338,2.1074996,292.83981323
"2023-06-21 13:00:00",251.85946655,4.43164062,0.98681891,2.82389474,292.2947998
"2023-06-21 14:00:00",243.33596802,4.47363281,0.99450928,2.80855107,291.97247314
"2023-06-21 15:00:00",247.57041931,4.47460938,0.9413324,2.63507748,293.13803101
"2023-06-21 16:00:00",258.03164673,4.47460938,0.88452393,2.83445215,293.84841919
"2023-06-21 17:00:00",263.91452026,4.47460938,0.78818005,3.61785817,293.93197632
"2023-06-21 18:00:00",271.21914673,4.47460938,0.78163427,3.73416018,293.47573853
"2023-06-21 19:00:00",273.51620483,4.47460938,0.79896867,3.64654183,292.55587769
"2023-06-21 20:00:00",273.73480225,4.47460938,0.84216702,3.15862465,291.59799194
"2023-06-21 21:00:00",281.00869751,4.47460938,0.88910341,2.84432483,290.91867065
"2023-06-21 22:00:00",290.69555664,4.47460938,0.92285591,2.7479887,290.47137451
"2023-06-21 23:00:00",289.8444519,4.47460938,0.89128536,3.00467515,290.21420288
"2023-06-22 00:00:00",299.55523682,0,0.88887542,3.22522116,289.17282104
"2023-06-22 01:00:00",302.15206909,0,0.9063468,2.48347974,288.63238525
"2023-06-22 02:00:00",292.93768311,0,0.95175695,2.10716271,287.99609375
"2023-06-22 03:00:00",286.63473511,0,0.98346496,2.07931256,287.81100464
"2023-06-22 04:00:00",277.42227173,0,0.95525098,2.3862927,288.8260498
"2023-06-22 05:00:00",290.27713013,0,0.86015797,2.74489737,290.33468628
"2023-06-22 06:00:00",290.48461914,0,0.75253719,2.64668274,291.56912231
"2023-06-22 07:00:00",286.00088501,0,0.6806221,2.73426867,292.47143555
"2023-06-22 08:00:00",289.82058716,0,0.59283793,2.76546454,293.49328613
"2023-06-22 09:00:00",277.75900269,0,0.54202574,2.692765,294.4732666
"2023-06-22 10:00:00",270.05554199,0,0.56770599,2.75592804,295.1796875
"2023-06-22 11:00:00",277.42242432,0,0.56262463,2.82087898,295.65390015
"2023-06-22 12:00:00",272.92297363,0,0.55166864,2.81509399,295.97680664
"2023-06-22 13:00:00",266.33639526,0,0.55272132,2.857723,295.91802979
"2023-06-22 14:00:00",255.75842285,0,0.55136329,2.87187243,295.77044678
"2023-06-22 15:00:00",258.11752319,0,0.53767645,2.61698246,295.72912598
"2023-06-22 16:00:00",261.2578125,0,0.52334899,2.54731011,295.44934082
"2023-06-22 17:00:00",271.93847656,0,0.53900504,2.51414156,294.67382812
"2023-06-22 18:00:00",284.68777466,0,0.59972012,2.49843764,293.43045044
"2023-06-22 19:00:00",288.79696655,0,0.65298939,2.25519729,291.99972534
"2023-06-22 20:00:00",290.62539673,0,0.72174549,1.78094482,290.6343689
"2023-06-22 21:00:00",293.20343018,0,0.73329628,1.70895863,290.04602051
"2023-06-22 22:00:00",308.97659302,0,0.71315491,1.55052304,290.13647461
"2023-06-22 23:00:00",325.40649414,0,0.71944129,1.60345137,290.00170898
"2023-06-23 00:00:00",348.53918457,0,0.85686368,1.43772578,288.90219116
"2023-06-23 01:00:00",13.47668648,0,0.82706195,1.49568093,289.53436279
"2023-06-23 02:00:00",13.41437149,0,0.82828331,1.94972503,289.96047974
"2023-06-23 03:00:00",16.40640259,0,0.8186093,1.95540965,290.07791138
"2023-06-23 04:00:00",8.78266048,0,0.76808697,2.03964067,290.32333374
"2023-06-23 05:00:00",0.38371399,0,0.71761107,2.1493578,290.57681274
"2023-06-23 06:00:00",357.82046509,0,0.65178388,2.15547252,291.28598022
"2023-06-23 07:00:00",350.97665405,0,0.64535928,2.14647031,291.32260132
"2023-06-23 08:00:00",1.72661698,0,0.63992685,1.86088812,291.17947388
"2023-06-23 09:00:00",342.53125,0,0.64722043,1.25713575,291.18222046
"2023-06-23 10:00:00",282.77346802,0,0.59212071,0.72657323,291.90911865
"2023-06-23 11:00:00",254.60220337,0,0.54700041,1.20933402,292.82284546
"2023-06-23 12:00:00",275.59414673,0,0.51616222,2.13440013,293.4284668
"2023-06-23 13:00:00",254.96139526,0,0.57959282,1.94192874,293.53118896
"2023-06-23 14:00:00",260.32122803,0,0.55473626,3.07799196,293.92337036
"2023-06-23 15:00:00",279.82073975,0,0.51929003,3.78695703,293.8503418
"2023-06-23 16:00:00",286.25015259,0,0.50807488,3.8671608,293.72485352
"2023-06-23 17:00:00",293.50021362,0,0.54211748,3.71055508,293.03353882
"2023-06-23 18:00:00",303.08639526,0,0.57866246,3.48471785,292.73535156
"2023-06-23 19:00:00",303.97824097,0,0.57269704,2.7546339,292.00552368
"2023-06-23 20:00:00",303.13391113,0,0.60112453,2.52200198,291.29116821
"2023-06-23 21:00:00",306.63442993,0,0.60258985,2.52401352,290.6583252
"2023-06-23 22:00:00",303.49252319,0,0.6509912,2.62087512,290.140625
"2023-06-23 23:00:00",305.76730347,0,0.72803295,2.86494184,289.33410645
"2023-06-24 00:00:00",310.33691406,0,0.7660737,2.50507784,287.94174194
"2023-06-24 01:00:00",318.16503906,0,0.82784152,2.17665124,287.05865479
"2023-06-24 02:00:00",297.59432983,0,0.87876046,2.2535069,286.43914795
"2023-06-24 03:00:00",306.35968018,0,0.89877999,2.1847229,286.39764404
"2023-06-24 04:00:00",300.77349854,0,0.87930936,2.24185562,287.39712524
"2023-06-24 05:00:00",302.63284302,0,0.77736449,3.83320808,289.41513062
"2023-06-24 06:00:00",307.9380188,0,0.69617176,3.57439351,290.68240356
"2023-06-24 07:00:00",298.68792725,0,0.65079153,3.76434636,291.27435303
"2023-06-24 08:00:00",292.96151733,0,0.58491921,3.02652311,292.2925415
"2023-06-24 09:00:00",283.89263916,0,0.56990445,3.39224935,292.98907471
"2023-06-24 10:00:00",283.83856201,0,0.56293094,3.57843351,293.56036377
"2023-06-24 11:00:00",278.85992432,0,0.5967741,3.79842854,294.08630371
"2023-06-24 12:00:00",279.20339966,0,0.56515777,3.99263406,294.84689331
"2023-06-24 13:00:00",279.81307983,0,0.53413683,4.29346657,294.92996216
"2023-06-24 14:00:00",279.38296509,0,0.49759209,4.45936584,295.07574463
"2023-06-24 15:00:00",283.99353027,0,0.4797242,4.47228479,295.11676025
"2023-06-24 16:00:00",291.10183716,0,0.46861595,4.09336376,295.17089844
"2023-06-24 17:00:00",295.9453125,0,0.44501072,4.12072325,295.00469971
"2023-06-24 18:00:00",303.15628052,0,0.48918515,3.57244086,294.13766479
"2023-06-24 19:00:00",305.23483276,0,0.52600503,2.97373319,292.93075562
"2023-06-24 20:00:00",306.83618164,0,0.55148792,2.4343679,291.81500244
"2023-06-24 21:00:00",310.796875,0,0.63303119,2.29297948,290.56057739
"2023-06-24 22:00:00",309.47006226,0,0.68274474,2.43524218,289.72247314
"2023-06-24 23:00:00",314.6640625,0,0.7147274,2.52809548,289.19720459
"2023-06-25 00:00:00",311.31280518,0,0.91089487,1.73547113,287.06411743
"2023-06-25 01:00:00",303.85968018,0,0.92227769,1.70889342,286.70755005
"2023-06-25 02:00:00",307.69589233,0,0.95629066,1.70485103,286.23782349
"2023-06-25 03:00:00",319.17236328,0,0.94083381,1.68680918,286.03488159
"2023-06-25 04:00:00",329.90753174,0,0.84763193,1.57652533,287.44589233
"2023-06-25 05:00:00",337.46893311,0,0.71690905,1.64650083,289.94641113
"2023-06-25 06:00:00",339.64904785,0,0.58377528,2.19223475,292.15231323
"2023-06-25 07:00:00",332.34399414,0,0.50812167,2.18883872,293.66363525
"2023-06-25 08:00:00",318.56253052,0,0.47116452,2.21113133,294.95504761
"2023-06-25 09:00:00",302.74240112,0,0.46429786,2.63610363,295.88900757
"2023-06-25 10:00:00",294.12545776,0,0.48224187,2.80458856,296.31668091
"2023-06-25 11:00:00",282.45394897,0,0.47102624,3.01377702,296.71777344
"2023-06-25 12:00:00",282.78125,0,0.45814741,2.68593025,297.06741333
"2023-06-25 13:00:00",283.83596802,0,0.46341184,2.6417346,297.27230835
"2023-06-25 14:00:00",282.14126587,0,0.46745557,2.63406849,297.15115356
"2023-06-25 15:00:00",280.38299561,0,0.48611718,2.57219839,296.68603516
"2023-06-25 16:00:00",273.25027466,0,0.51285076,2.35151029,296.07330322
"2023-06-25 17:00:00",254.6416626,0,0.5506928,1.96869445,295.22894287
"2023-06-25 18:00:00",253.94612122,0,0.57861692,1.49621725,294.27600098
"2023-06-25 19:00:00",250.98452759,0,0.67142165,0.75833875,292.67947388
"2023-06-25 20:00:00",252.94537354,0,0.78950983,0.58305895,290.41873169
"2023-06-25 21:00:00",256.82821655,0,0.8737843,0.50936228,288.78048706
"2023-06-25 22:00:00",245.75793457,0,0.90031928,0.64755726,287.84036255
"2023-06-25 23:00:00",243.39065552,0,0.90285254,0.68236089,287.55245972
"2023-06-26 00:00:00",264.45343018,0,0.97371477,0.6404798,286.61877441
"2023-06-26 01:00:00",239.82052612,0,0.96526134,0.99981678,286.54556274
"2023-06-26 02:00:00",228.61727905,0,0.9655056,1.09147286,286.35760498
"2023-06-26 03:00:00",199.03956604,0,0.97077036,0.98916215,286.38357544
"2023-06-26 04:00:00",174.25006104,0,0.96813053,0.71612197,287.74960327
"2023-06-26 05:00:00",187.87513733,0,0.91171771,1.49040592,290.37322998
"2023-06-26 06:00:00",182.44599915,0,0.79790163,2.18558764,292.45074463
"2023-06-26 07:00:00",177.64102173,0,0.64166659,2.36701584,294.02459717
"2023-06-26 08:00:00",175.602005,0,0.56259525,2.57727265,295.19314575
"2023-06-26 09:00:00",177.44578552,0,0.55141014,2.7950027,295.93185425
"2023-06-26 10:00:00",170.75979614,0,0.5395534,2.97570562,296.6512146
